text	label
섹스제펜	1
뒷치기	1
우라질	1
적어도 민주당 좌파뽑는애들은 잘못된신념이라도 본인신념이라도 있지 자한당지지새끼들은 이노옴 박통이 지옥에서우신다 이지랄중 박정희 전두환 독재자 씹새끼들 외치먄서 자한당지지중 뇌가빈건 우파라는새끼들 아닐까 ㅋㅋ	1
섹스조선	1
듸랄	1
원조교재	1
팔은 안으로 굽는다구 같은빨갱이새끼니까 편드는거 븅신아	1
섹스조아	1
듸뢀	1
원조교제	1
@노가다쟁이 />	1
섹스조인	1
듸발	1
원조알바	1
스타킹 발냄새 노무 좋다	1
섹스지존	1
디랄	1
월경	1
개인의 선택을 너무 뭐라하지말자. 나도 한 때 강사하고 싶었음. 고교 수학은 너무 재밌고 풀이법이 여러 가지인데 대학 수학은 엄밀히 라는 시바것 때문에 잼도 없는데 풀이법 찾으면 공부를 할 수가 없으니.. 애들 가르치고 싶더라 ㅋㅋ 노원에서 강사도 했었는데 학력 속인 놈들 조터는 거 꿀잼ㅋㅋ	1
섹스짱	1
디럴	1
유두	1
와 존나 개꿀팁이네..그렇게 하다가 그냥 재결합 안할수도 있는거고 재산은 다 나한테 있고 개씹끌띠	1
섹스찌찌닷콤	1
디뢀	1
유방	1
광주에서 일베하다 걸리면 이렇게 되지 않냐? 헛소리 ㄴㄴ	1
섹스채널	1
디발	1
육봉	1
요즘 나비탕 잘 안팔리노 각자 개성에 맞게 키우면 되지 뭘그리 홍보질인데 무슨 아이돌빠순년인줄 알았네 ㅋㅋㅋㅋㅋㅋㅋㅋ	1
섹스챗79	1
디발눔	1
육시랄	1
스듀 이지영 뺏기고 초상집일건데 ㅋㅋㅋ	1
섹스천사	1
디방쉐	1
육시럴	1
좆같이생긴새끼가 화나서 이지랄하면 현실에서 진짜존나처맞지ㅋㅋ	1
섹스천하	1
디봘	1
윤간	1
발기부전어떻게고치냐	1
섹스체위	1
딸다리	1
윤락	1
삼성이 그럼 전라도 사람 존나 뽑은거네? ㅋㅋㅋㅋㅋㅋ말이 되는 개소리를 좀 해라 ㅉ	1
섹스촌	1
딸달이	1
음경	1
지잡년이 무슨 씨발ㅋㅋ	1
섹스캠프	1
딸따뤼	1
음담패설	1
아 ㅋㅋㅋㅋ 저 매매혼 사생아 튀기새끼? ㅋㅋㅋ 블라했음 계속 따라다니길래 ㅋㅋㅋ	1
섹스코러스	1
딸딸이	1
음란	1
다벗고 자지 발딱 세우고 서로 쳐 만져 주는 드레스코드인지 나발인지가 개좆같다고 이 씹게이 허벌 똥꼬충 새꺄 ㅗㅗ	1
섹스코리아	1
딸쳐	1
음순	1
동탄에 전라도 사람 ㅈㄴ많음민주당 화성시장이 화성 서부에서 밀리는데동부, 특히  동탄에서 몰표 받아서 당선됨	1
섹스코리아21	1
딸치	1
음액	1
지랄이 풍년났노? ㅋㅋ ㅁㅈㅎ나 쳐머거	1
섹스코리아79	1
때끼	1
음욕	1
정자 제공자가 누군데? 그리고 46세에 임신 출산이 가능하냐;; ㄷㄷ/ 근데 46세에도 비쥬얼이 저정도면 나라도 데리고 살수 있을듯;	1
섹스코리아DAMOIM	1
떠라이	1
입사후장	1
역겨운 홍어애미뒤진 찌릉내 ㅆ바꺼	1
섹스코리아MOLCA	1
떡쳐라	1
입안사정	1
인증은 니애미보지에다 쑤셔박고옴?서강대에서 존홉 ㅋ 밑바닥새낀 뭐가달라도다르다	1
섹스코리아OK	1
떡칠	1
자위	1
노예들 다 뒤져서 국가생산성에 차질생길까 줬나게 살리는거	1
섹스코리아TV	1
떼끼	1
자위기구	1
야 너네 저 위에 여기자 경기방송 지금 어떻게 된줄 아냐? 방송국 재허가 겨우 받고 예산 삭감 한걸로 기사나온다.  씨발 빨갱이 문재앙 북한이다	1
섹스코리아jp	1
또라이	1
자위남	1
ㄹㅇ 서점에 혐한코너 있는 나라 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 생각해보면 존나 미친놈들이네 ㅋㅋㅋㅋㅋㅋ	1
섹스코리아warez	1
똘추	1
자위녀	1
그렇노. 나도 위장 발기 해야겠다..	1
섹스코리아걸	1
똘추년	1
자지	1
씨발 ;	1
섹스코리아넷	1
똘추놈	1
잡년	1
이새낀도대체어떻게대통령자리에오른거지	1
섹스코리아라이브	1
똥구뇽	1
잡놈	1
무슨경력이노게이야?	1
섹스코리아무비	1
똥구멍	1
잡뇬	1
그 무슨 바람에서 제사지낸다고 템깔아뒀는데 초보자새끼가오더니 그거 다줏어먹는짤 있는놈있냐 개웃기던데 ㅋㅋ	1
섹스코리아성인엽기	1
똥년	1
젓가튼	1
잡대새끼 부캐 어서오고	1
섹스코리아섹스섹스코리아	1
똥새끼	1
젓같은	1
베충이 시무룩 ㅋㅋㅋㅋ	1
섹스코리아소라가이드	1
뛰발	1
젓까	1
애미 씨발 그럼 무한도전은 10수 이상 한 애들이 해야하고정글의 법칙은 정글살다 온 애들이 해야하냐 ㅋㅋㅋㅋ아가리 잘털고 시청자 공감 이끌만한 이야기 잘하는 애들이 하면대지 ㅋㅋㅋ	1
섹스코리아소라의가이드	1
뛰봘	1
젓까는	1
죽어 죽어	1
섹스코리아앤드섹스코리아	1
뜁새	1
젓나	1
이게정확한진단이지 하이튼 손뽕들보면 대깨문생각남ㅋㅋ 패죽이고싶음 주제좀알지	1
섹스코리아엑스섹스코리아	1
뜨발	1
젓나게	1
ㅋㅋ 고백이따구로 하면 망함 ㅋㅋ 찐따새끼들아 고백은 그냥 확인이야	1
섹스코리아조선	1
뜨벌	1
젓마난	1
당연하지 지능수준있으면 애국심이생기겠냐 나같아도 탈조센함 일뽕이될수밖에없음	1
섹스코리아포르노	1
뜨블	1
젓만한	1
따뜻한거지 편하기는병신아	1
섹스코리아하우스	1
띄랄	1
젓밥	1
대가리 텅빈 년들..	1
섹스코치	1
띄발	1
젓빠지게	1
ㅋㅋ 얘 귀엽다 개따먹고싶네	1
섹스크림	1
띄밸	1
정박아	1
디스크가 버텨줄때 오지게 벌어먹고 나와야함	1
섹스클럽	1
띄뱅	1
정자	1
요즘에는 대행업체에서 소방점검을 많이 하기 때문에 저런 일은 많이 줄었지만 그래도 장사 좀 해보려고 건물에 들어가서 시설, 설비 갖추고나면 꼭 점검 한답시고 들이닥치는 소방관 새끼들이 있다두명도 아닌 꼭 한 명이 와가지고 존나 말도 안 되는 걸로 트집을 쳐 잡는다돈 달라는 소리지 씨발 새끼들근데 좆같은건 그렇게 한 명이 왔다간건 정식 점검이 아니라서 이후에 소방점검이 또 와존나 씨발 한국은 장사 한 번 해먹기도 좆같은 나라다	1
섹스킴	1
띄벨	1
젖	1
야 1만도 존나많은건데 숫자가중요한게아니라 처벌이나 빡세게 해라 일반야동도 아니고 실제영상을 텔레그램으로 찾아가서 봐놓곤 몰랐어요로 넘어가게하지말고	1
섹스타임	1
띄불	1
젖가튼	1
그냥 뒤져 빙신아	1
섹스타임69	1
띕때	1
젖같은	1
ㅅㅂ유투버새기들 꼴보기싫다유투브 언제망하냐	1
섹스테잎	1
띕새	1
젖까	1
아 존나 웃기라..	1
섹스테크닉	1
띕알	1
젖까는	1
가세연에서 퍼온거 보솤ㅋㅋㅋㅋㅋ가세연 똥은 알지??가세연도 아줌마 부대가 점령 했더라김세의가 주예지 팬이라니까 아줌마들 부들부들	1
섹스토이샵	1
띠껍	1
젖꼭지	1
병시나 워크넷은 실업급여받으려고  구라 지원도 많다 구지 통계자료 가져오려면 사람인꺼 쓰면됨 근데 내가 조사해보니 꿀알바는 증발한건 맞음	1
섹스토이코리아	1
띠뎅	1
젖나게	1
저거 백퍼 늙어처먹은 좌파틀딱새끼가 승인하거임.밑에 일러스터 젊은새끼는 장난삼아 나라를 사랑하는 애국에서 애자에 아이디어 얻어애몽? ㅇㅈㄹ하는게 아니고 걍 밥먹고 편의점에서 초코에몽 사처먹다가시발 이딴 우유에도 도라에몽있는데... 저작권 쯤이야하고 만들었는거임.위대가리 새끼들은 애몽에 애자가 애국이랑 비슷하니밀어붙여하고 생각없이 사인한것임.이거아니면 문재인이 개새끼	1
섹스투데이	1
띠랄	1
젖도	1
먹버전용인듯 이혼남도 한번냠냠 전현무도 어린년만나기전에 한번냠냠 쟤는 저래놓고 똥차보내고 벤츠온다고 믿고있겠지	1
섹스트립	1
띠바	1
젖마난	1
미친색기 현대빨고 자빠졋노?	1
섹스파일	1
띠바랄	1
젖만한	1
한심한 놈들 @@	1
섹스파크	1
띠박	1
젖물	1
저새끼 다리 존나 짧네	1
섹스포르노	1
띠발	1
젖밥	1
쪽바리 만화 보러 가느라 애썼~나베	1
섹스포르노molca	1
띠발넘	1
젖빠지게	1
모하비가 훨씬 튼튼함  펠리는 걸레임	1
섹스포르노샵	1
띠발년	1
젖탱이	1
애미고양이 반병신 만들어 놓을테니	1
섹스포르노트위스트김	1
띠발놈	1
젖통	1
우리나라 저능아들은 주적이 미국이라든데 ㅋㅋㅋㅋㅋㅋ	1
섹스포섹스티비	1
띠발뇬	1
조가틍	1
안그래도 요즘 숙박업도 울상일텐데......33오오 모이지말고. 시키들아.	1
섹스포유	1
띠발자식	1
조까	1
나중에 바뀔 것을 생각하고 공동명의 주장하는거라고 게이야페미들이 더 나갈 것을 계산하고 있는거야요즘이 아니라 미래를 보고 움직이는거라고그리고 대한민국 하는 꼬라지로 보아 실제로 그렇게 될 가능성도 높음	1
섹스포인트	1
띠방	1
조까는	1
내가 틀니 극혐해서 틀니 놀리다가 30일 차단도 당해봤지만 넌 ㅁㅈㅎ 준다노친네 같은 컴맹 틀니 상대로 조립컴 추천하는거 아니다	1
섹스포탈	1
띠방새	1
조까라	1
고딩들 가르치는 것 뿐만 아니라 성인 교육 시장도 마찬가지야 머리 굵은 새끼들 상대로 하다 보니 아주 대놓고는 표현 안할뿐	1
섹스프리덤	1
띠방세	1
조까튼	1
존나 웃기네 이거ㅋㅋㅋㅋㅋㅋㅋ	1
섹스피아	1
띠방쉐	1
조낸	1
븅신새끼 어디서 존나 그지 같은 김밥패딩만 입고 댕겼나..두번 접으면 니가 입고댕기는 점퍼정도 부피도 안나와 병신아..식당가서 반접어서 의자뒤에 걸면되 아니면 빈자리에 둘둘말아 놓으면되고..요즘 가격좀 나가는 패딩은 경량화 되고 충전재 소재도 좋아..뭔 패딩이 다 풍선처럼  빵빵해서 부피가 다 큰줄 아냐?그리고 겨울에 따뜻한게 젤편한거지 뭐가 편한거냐?누가 너한테 롱패딩 안입으면 죽인다고 협박이라도 하냐? 세상불편해서 어떻게 사냐?	1
섹스하까	1
띠밸	1
조또	1
생긴 거나 목소리나 딱 트렌스젠더 같은 게 더럽게 나대네	1
섹스하네	1
띠버럴	1
조루	1
원래 사회주의 이론 자체가 존나 아름답거든	1
섹스하리	1
띠벌	1
조빠라	1
사람들 착각하는데 우리나라 페미 이제초기야 아직 갈길이 존나멀었어	1
섹스한국	1
띠벙	1
조빠지게	1
문재인보다 문재인 빠는 시발 개새끼들이 더 좃같네 개간나 시발년들	1
섹스해죠	1
띠벙세	1
조빱	1
응 강남 개포동에 썩다리 아파트가 20억이야	1
섹스헨타이	1
띠벨	1
조옷나	1
아니나 다를까 가능 댓글 있네 시발ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	1
섹스호빠	1
띠병	1
조질래	1
미안하다게이야 심적으로는 내가 너보다 수십배는 힘들다 진심이다게이야	1
섹스홀	1
띠볼	1
조카툰	1
개병신세끼!	1
섹시	1
띠봉	1
조털	1
pornhub에 코스프레하고 떡치는거 있다	1
섹시TV	1
띠봉세	1
족가튼	1
7등급이면 공부할 머리도 의지도 없는 좀비들이야.	1
섹시wave	1
띠봉알	1
좀물	1
나도 리재명 존나 싫어하지만, 이국종이 옳은 일 한거였다고 생각한다.	1
섹시갤러리	1
띠부랄	1
좃	1
기생충들	1
섹시걸	1
띠부랄놈	1
좃가튼	1
저런식의 여론조성은 결국 남자들피해로 돌아옴 나중에 가봐라 진짜후회한다 여가부시발년들은 철지난 성교육으로 ㅈㄴ남자들은 이상성욕자니 니들이 성욕을 해소하는모든방법은 다 불법적이고음성적이다라고하는 마당에 뭐가 해결되겟냐ㅋㅋ 야동사이트도 다 막는 나라다 생각보다 더 병신같은생각을 윗대가리들은 하고있음	1
섹시게이트	1
띠부럴	1
좃같은	1
ㅋㅋ병신새끼 다리로 떨어질거면 얼굴이라도 쳐박지 말던가 아니면 첨부터 그냥 머리로 쳐박던가 애매하게 떨어져서 둘 다 꼬라박네ㅋㅋㅋ다리부러져서 대가리 한 대 빡 때리고가면 쫓아오지도 못하겠노 ㅋㅋㅋㅋ	1
섹시나라	1
띠불	1
좃까	1
북한은 존나 민감한 부분이라서 정부에서 돈 줄 끊어버리면 지들 잇속은 못챙기니...	1
섹시나이트	1
띠불넘	1
좃까는	1
최승호 병신	1
섹시누드	1
띠불년	1
좃까라	1
씨발것들!!!	1
섹시뉴스	1
띠불놈	1
좃나	1
놀토랑 맛녀석들 재방 존나 하던데 돈 쓸어담겠네 ㅋㅋ	1
섹시맵	1
띠붕	1
좃나게	1
멍청한 놈들	1
섹시무비	1
띠붕세	1
좃도	1
하여튼 전라도놈들은 뒷배가 좋아 ㅉㅉ	1
섹시사진	1
띠뷀	1
좃물	1
재미도없고 에휴 ..	1
섹시샵	1
띠브랄	1
좃밥	1
박근혜 애미 애비가 창자까지 돌림빵쳐당한 육변기 개갈보지 씹창년새끼 ㅇㅇ	1
섹시성인용품	1
띠브럴	1
좃빠지게	1
주작하네 시발 니가 삼전 무선시업부라고? ㅋㅋㅋ	1
섹시섹스코리아	1
띠블	1
좄까	1
이새끼 위장홍어다 ㅁㅈㅎ줘라	1
섹시스타	1
띠블넘	1
좆	1
팩트는 보니하니 20살 차이나는 동생을 주먹으로 패는게 어린이방송에서 그대로 송출사나 그냥 쿵쾅이들이 트집잡으려 했는데 실패 그냥 넘어감bj는 98%가 쓰레기새끼들만 있어서 욕처먹어도 마땅 아무 상관 없음	1
섹시신문	1
띠이바	1
좆	1
BBW 취향이긴한데 가슴은 빵빵해서 좋다 이기	1
섹시씨엔엔	1
띠이발	1
좆구녕	1
베트남도 똥남아에서 한가닥 하는 나라 아니냐? 미국,프랑스,짱깨도 몰어낸 나라잖노?	1
섹시아이제이	1
띠이방	1
좆까	1
니가 근거 가져오면 니가 이기는 게임 아니겠노 이 씨발년아 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	1
섹시에로닷컴	1
띠이밸	1
좆까는	1
수많은 시체팔이로 단련된 +9강멘탈 소시오패스 종결자 ㄹㅇ	1
섹시엔TV	1
띠이벌	1
좆나	1
오늘도 여자에 미친 일게이들 ㅁㅈㅎ	1
섹시엔몰	1
띠이볼	1
좆대가리	1
윤석열 청원 답변 예상 ) 검찰개혁 국민의 엄중한 명령 최근 인사 위법이 아닌 지극히 정상적인 정기적 인사의 하나 청와대는 아무 잘못없음 응 조까 검찰개혁 완수할꺼야	1
섹시연예인	1
띠이불	1
좆도	1
틀베라케	1
섹시재팬	1
띠이붕	1
좆물	1
16살때 질싸당했네 ㅋㅋㅋㅋ	1
섹시제팬	1
띠이팔	1
좆밥	1
젤 공장충들 화장실에서 오줌 모아놨다가 젤에 넣음	1
섹시제펜	1
띠이펄	1
좇	1
노무현 오랜만에 외출 나왔노	1
섹시조선	1
띠이풀	1
좇까	1
ㅈㄹ 가난이 죄냐? 기다려주는 것도 필요하다. 세상사는게 그렇다. 어린새끼라그런지 좆도모르는거같은데 너처럼살면 칼맞어	1
섹시존	1
띠키	1
죳	1
조까 ㅂㅅ아 살면서 만날일도 별로없는 성씨들가지고 한무당질하지마라	1
섹시짱	1
띠파	1
죶	1
미친놈 어디서 되도 않는 주작질이노	1
섹시촌	1
띠팔	1
죶가튼	1
진지하게 현역 서성한 밑이면 걍 포기해 허송세월가능성 높음 나이먹으면 대가리굳어서 더힘들다	1
섹시코디	1
띠퍼	1
죶빠지게	1
극단적 선택이 자살만 있는 것더 아니고 개나소나 극단적 선택이래 ㅋㅋ	1
섹시코리아	1
띠펄	1
지랄	1
명문가 양반집 자손이면 이해라도 가는데 지금 대한민국 국민 99%는 그냥 쌍놈들이다.  쌍놈들이 뭔 제사냐? 지들이 양반집이라는놈들 족보는 다들 있고? 족보 있으면 대대손손 내려오는 문집들은 있고? 이건 정말로 위조가 불가능하거든 하루이틀만에 만들수도 없고 지식이 없으면 만드는것 자체가 불가능한게 문집이다. 문집없는것들 다 쌍놈들이다. 그리고 선조로부터 내려오는 선산들은 다 있냐? 이런거 하나라도 없는것들은 다 쌍놈들이다.	1
섹시클럽	1
띠풀	1
짬지	1
다음 가봐라... 진짜 거기는 종교더라 ㅅㅂ 바로 탈퇴했다 카카오도 곧 탈퇴할거다	1
섹시클릭	1
띱	1
찌찌	1
노트북등 IT 제품은 브랜드도 중국산이아 등신아 꼭 좆도 모르는 새끼들이 컴퓨터 아는척 오진다니깐  비유도 등신 같이함 16기가 브랜드 란다 씨발 ㅋㅋ괜히  모르면서 나서는 애들 보면 김치년 보는거 같아서 딥빡이 쳐오름	1
섹시팅하자	1
띱데	1
창남	1
좃 때라 쫄보새퀴야	1
섹시팬티	1
띱때	1
창녀	1
병신짓엔 한마디할수도 잇지	1
셀카	1
띱때끼	1
창녀촌	1
일베새끼들 하고 싶은말 많으면서 아끼는거 보소 ㅋㅋㅋ	1
셀프카메라	1
띱새	1
창년	1
목사한테 빤쓰내림!	1
소라가이드	1
띱세	1
창뇨	1
내가 이래서 결혼하기가 무섭다 결혼하기전에 어떤년인지 어떻게 알 수 있겠냐 막상 그 본성이 마지막에 나올지	1
소라가이드-에로천국	1
띱쉐	1
창뇬	1
둘다 병신새끼들인데 잘만났구만	1
소라가이드TO	1
띱쎄	1
챵녀	1
ㅋㅋㅋㅋ ㅂㄷㅂㄷ 거리는거 보니 대대로 그지새낀가보네 .	1
소라가이드앤소라가이드	1
띱쒜	1
챵년	1
사람색끼 말을 믿읍시다	1
소라가이드천사	1
띱할	1
챵뇬	1
씨발 존나 무섭네유관순 열사님 ㅠㅠ	1
소라스가이드	1
띱헐	1
처녀막	1
결국은 조직의 최상위 권력자들 따까리 밖엔 안됨.	1
소라의MissTopic	1
뤼미럴	1
최음제	1
존나 웃기지???더 화를 불러내는 행동을 해 그러면서 차별을 하지 말래 미친 개새끼들이 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ깔끔하게 단정하게 매너있게 시위 퍼레이드해도 시선이 바뀔까 말까인데 좆같이 벗고 어린애들 절대 보면 안 될 미친짓을 한다구... 거 참 이해 못 할 새끼들이야 그러니 항문 똥나오는 곳에 쥬지를 넣지	1
소라의가이드	1
리미랄	1
카섹	1
역시 일베구더기 모자리들은	1
소라의섹스코리아가이드	1
리미럴	1
카섹스	1
주예지 생각이 대한민국 여자들 생각일까 두렵다 뒤지게패고싶은 밤이다	1
소라의야설공작소	1
리미썅	1
캐세끼	1
발기부전 냉동자지 에	1
소라의프로포즈	1
리얼섹	1
캐쉬버그	1
니애미 김정은 후장빨이년 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	1
소라즈가이드	1
립서비스	1
캐시버그	1
저말이 틀렸냐고 대깨문들아 팩트로맞으니 아프니	1
쇼걸클럽	1
링기미	1
큰보지	1
가세연에도 나오던데 좌빨 강사면 절대 안 나가지	1
쇼우망가	1
ㅁ1친놈	1
큰자지	1
갱북도 홍어잠식 많이됐음	1
쇼킹동영상	1
막간년	1
페니스	1
니말대로 천한직업이야말로	1
쇼킹섹스	1
막대쑤셔줘	1
포르노	1
"알겠다이기ㅋㅋ 딱 채찍쳐맞는거 좋아하는 한국식 마인드네. 노예마인드.  조금만 성공한 사람이 뭐라하면 똥오줌 못가리고 찬양하기 바쁘노.  씨발 유명해지면 똥을싸도 박수를 쳐준다던데 정말이구나...ㅎ 손주은 영상 다시 한번 더 보길바란다. ㅂㅅ같은 개똥철학이나 읊어대면서 어린십대들한테 창녀운운하는게 좋게보이는지.. 그리고 그영상보면 학생 뺨싸대기 때리는것도 나옴. 편집해서 영상은 안나오고 소리만 나오는부분..  그런것들은 현실능욕이라고 단순히 치부할 것들이 아님.  인간 쓰레기들이나 할법한 말이고 행동이지.  손돼지새끼 인성은 예전부터 유명했음.  어린애들 상대로도 감정조절 못해서 싸대기때리는건 예사고, 잠깐 꿈뻑 조는 학생한테 ""넌 삼수나 해, 이새끼야!""  라는 식의 폭언도 일삼았었음.  강사는 수업 가르치는거나 잘가르치면 될것이지, 언어적으로든 신체적으로 폭력을 일삼는다면 그건 인간쓰레기지.  미국이었으면 깜빵갔을일이다."	1
쇼킹섹스코리아	1
막대핥아줘	1
포르노사진	1
어제 야간작업까지하고 술쳐먹고 곯아떨어진듯ㅋㅋㅋ	1
쇼킹에로	1
만져볼래	1
포르노섹스	1
응 페미년 자국이라고 나누는 너가 인종차별주의자다	1
숙모보지	1
만져주께	1
폰색	1
이새끼 백퍼 보배분탕이네 ㅋㅋ 내가 말이 많으면 논리로 반박해 시발년아 어서 좆거렁뱅이새끼가 최저시급타령이여	1
스와핑	1
만져줘	1
폰세엑	1
그냥 병신 프로그램	1
스타킹포유	1
만지고파	1
폰섹	1
같은 자국민이 아니니까 좆도 하루한끼 먹이고 하루종일 일시키고 개구리에 돌멩이 던지듯 쌍놈들 대가리에 돌던지고 여종들 돌림빵해도 양심의 가책을 받지않을수있는거임.	1
신마담	1
만지는중	1
폰섹스	1
머가리 용량 다차서 트져 뿟노?	1
실리콘하우스성인용품	1
만지면커진다	1
폰쉑	1
하여간 흉기 언플 존나함. 이제 안먹히지 자국민이 호구도 아니고	1
심야TV	1
맛간년	1
폰쌕	1
병신새끼 지 이야기 쳐하고 자빠졌네.	1
심한포르노	1
맛없는년	1
폰쎅	1
그런말 하는 너도 결국 당해보면 그딴소리 하지도 못할걸?	1
싸죠	1
망할새퀴	1
프리섹스	1
가만히 좀 있지  왜  얘기해서 통까흥  알고리즘 가동했네  씨발	1
싹쓰리닷컴	1
매춘	1
플레이보지	1
혐세의 한국외대 나온 성제준 엄청 무시하던데 (지는 삼수지만 서울대라서 이해는 함)같은 중경외시 주예지 겁나 까겠노ㅋㅋ	1
쌕쌕이티비	1
매친년	1
한번꽂자	1
ㄴㄷ 정규재 신의한수 안정권 좌좀빨갱이 홍어새끼	1
쌩molca	1
매친놈	1
한번주께	1
정상이 어딨노 다 본성은 미친 마음이지.  근데 깨달은게 본성을 거스르고 반대로 나아가는게 인생인거 같더라. 본성대로 살면 좃같아짐,, 특히 같이 살면.., 여튼 감사.	1
쌩몰카	1
매친뇬	1
한번줄래	1
지랄도 풍년일세~~	1
쌩보지	1
먹고보니내딸	1
핥아주께	1
내가 173에 저러고 다니는데 시발미안하다 이기..	1
쌩보지쑈	1
먹고보니누나	1
핧아줄께	1
와 난 55인치인가 그거 이번에 사면서 와이프보고 큰티비를 모하러 사노 했거든 어차피 테블릿 많이 쓰니깐 75면 존나크것다 진짜ㅋㅋㅋㅋ	1
쌩쇼	1
먹고보니딸	1
함대주까	1
고뱃은 진도 다 뺀후 하는게 정섯임적어도 키스는 하고 고백해 아다새끼들아	1
쌩쑈	1
먹고보니똥개	1
함대줄래	1
기술직 폄하자체가 병신아 차라리 공장간다고 하지빙신아	1
쌩포르노	1
먹고보니엄마	1
함빨자	1
시발년이네남친 잇냐?	1
씨누드21	1
먹고보니응아	1
항문	1
의대생인데 의대교수님들이 항상 강조하시는게 '인성'보다는 '실력'이다. 왜 그런지 아냐??아무리 사명감이 투철하고 배려심이 깊어도 실력 후달려서 매스질 잘못하고 오진 한 번 하면 사람 죽는거야. 우리나라 인간들이 얼마나 열등감에 찌들어있는지 알 수 있는게 그 분야에 종사하는 전문가들의 견해따윈 개무시하고 그저 지들한테 쉬운 도덕적 잣대로 남들을 흠집내고 까내리는게 요즘 대한민국 풍조임. 참 개탄스럽다. 아 맞다 문재인 씨발개새끼.	1
씹	1
먹고보니재수	1
허벌	1
레알 둘다 병신.. 근데 안물어보고 멋대로 해버리는 인간들은 상종안하는게 답이다.	1
아마걸포르노	1
먹고보니처제	1
허벌창	1
보고느낀것레미본야스키 사진씹간지최홍만 브록 경기존나기대햇엇는데 김민순가누구로 대체대서 노무아쉬었던기억홍만이 타이슨은언제만낫누	1
아색기가	1
먹고보니형수	1
호로년	1
저세끼들이 어떻게 무너지고 남은 인생과 주변이 끝장 나는지 꼭 지켜본다.시발	1
아이러브섹스	1
먹은넘	1
호로새끼	1
쪽본은 이대로 쭈우욱 좟되길	1
아이러브에로스쿨	1
먹은년	1
호로새리	1
신천지사람들은 치료안해준다고 발표하면되는데.. 개새끼들	1
아이섹스스타	1
먹은놈	1
호로색	1
개노답 대구	1
아이제이섹스	1
먹은뇬	1
호로색끼	1
사기당하는거 유튭채널 개설하면 돈  존나게 벌듯	1
아일러브섹스티비	1
메췬년	1
호로자슥	1
자기가 짠따다 싶으면 돈 많이 벌면 된다 나처럼	1
알몸	1
메췬놈	1
호로자식	1
이래서 개독 개독 하는거군요	1
애로	1
메친넘	1
호모섹기	1
외조카들 존나 이뻐해주는 삼촌도 있다 이기얌.	1
애로영화	1
메친년	1
호모쎄끼	1
막지무지 존나귀엽다 나 맨날보는데	1
애마부인	1
메친놈	1
호빠	1
ㅇㅈㅋㅋ 속으로는 ㅈㄴ게 찔리는일게이들인데	1
애자매	1
메친뇬	1
호스트바	1
개독 일베 핑크탕 신천지가 싫어할 내용이네여	1
야게임	1
목따	1
호스트빠	1
게이야 나랑 상황이 비슷하노 나도 개 좇같은놈 땜에 미치겠다 어쩌겠노 인생 길게 보면 이 순간도 곧 지나가겠지하고 맘 잡으면 또 씨발 좇같은새끼 죽이고 싶고 매일 반복이다 근데 별것도 아닌 병신땜에 내 중심이 흐트러지면 쪽팔리자나. 힘내자 소중한 가족이 한새끼땜에 분위기가 안좋으면 되겠노 항상 니가 젤 위다.	1
야게임즈닷넷	1
몸뚱이줄께	1
혼음	1
한때 한솥밥 먹던 진중권이 저 진영에서 잠시 이탈해 좌파새끼들 개소리하는거 저격하고 있으니까 저렇게 주목 받는거지 우파라고 무슨 아가리 닫고 있는 그런 상황 절대 아님	1
야겜	1
몸안에사정	1
화냥	1
안동에 왜 가셨니껴?집이 안동이니껴?식사는 맛있게 했니껴안동에 마사지는 어떠니껴아 ㅅㅂ 한우 보고 한우먹으로 나가야겠다	1
야동	1
물확뺄	1
화냥년	1
김밥은 어느 나라 음식이노? ㅋㅋㅋㅋ 이 씨발년아 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	1
야동게시판	1
뭬친년	1
화류	1
전시라고 말했고 여럿이서 사람 병신만들기 쉽고 죽은자는 말이없다.내목숨을 위해서 기꺼히 엿같은 새끼에게 내 K2 소총으로 후장을 갈겨줄테다 그게 간부라고 해도 말이지간부새끼땜에 죽나 다르게죽나 죽는건 매한가지	1
야사	1
뭬친놈	1
화양년	1
조까셈 내 친구도 지능 솔직히 명수보다 ㅆㅎㅌㅊ데 돈 잘벌고 여자 잘사먹고 다님	1
야설	1
뮈칀	1
후레자식	1
그렇게 생명이 소중하면 덜 소중한 돈을 쳐 가져와놓고 그딴소리를 씨부리던지 ㅋㅋㅋ	1
야설공작소	1
뮈칀세리	1
후장	1
ㅆ선비들 많네. 저게 못할말도 아니고, 7등급이면 용접해야지..	1
야설신화	1
뮈칀세이	1
후장입사	1
뒤져라	1
야설의문	1
뮈친	1
ac발	1
음 근데 일게이들은 관계없자나. 결혼 안할거자나?	1
야시	1
뮈친년	1
x대가리	1
