text,label
너 헬스장 다닐 마음 있냐? 동국대 근처에 다 살면?,0
아,0
그러면은 준비하는 자격증 시험은 있니?,0
그게 오리지널인가?,0
그냥 샌프란시스코에만 있었어? 하와이 갔어?,0
응 당연히 안 갔지.,0
근데 같이 볼 수도 있잖아.,0
네 가나다라마바사.,0
니 그거 왜 딴다고 했지? 한국사.,0
나는 그 그 친구 아직 어리잖아.,0
퐁 퐁듀 먹어볼까.,0
너는 누구 얘기 하는 거야?,0
근데 영상미도 좋았고 좋았지. 영화 좋았지.,0
또 고기도 좋아하고.,0
아 그러네. 밤에만 되는 거 아니야?,0
그 무신사 거 쓰는 거였잖아. 거기가 일단 쇼핑몰이라서.,0
그치 외국인들은 못 하니깐.,0
볼링 또 형이 또 끝내주지.,0
어 아니야 아니야 근데 나는 걔로 인해서 약간 느낀 거 같애 조금 사람을 더 보고 나서 어,0
그치 인스타도 근데 어.,0
짧게 공강 공강 만들었어 나.,0
그 이거 제야의 종 그거 막 듣자고 막 가가 지고 그 대 어떤 대통령 막 그 뭐 하 연설하고 있고 맞지? 그럴 수 없지.,0
니 친구들은 알바 안 하냐?,0
응. 가게가 있으니까 아무래도 신경이 쓰이잖아. 아 그리구 너네 부모님은 어때? 우리 부모님은 예를 들어 생일 생일날 내가 엄마 생일 선물로 뭘 사주잖아. 근데 그래도 나 엄마니까 좋은 거 사주고 싶잖아. 그래서 막 비싼 거 사면은 아 이런 거 왜 사 왔냐고 막 이,0
오전 열 시부터 총 삼천 개 상품을 육십 원에 판대.,0
그까 회사에서 해주는 거랑 똑같이 하는 거 아니야?,0
근데 이번에 머리 그렇게 짤라놨냐.,0
난 고등학교 때보다 중학교 때가 많이 남아. 중학교 때는 약간 큰 크 컷 굵직 굵직한 사건이 많았어. 고등학교 때는 이제 그냥 게임만 많이 한 거 같고,0
초밥 먹고 아니면 막 뭐 구경하러 가는 것도 있는데 일단 일본은 난 먹으러 가는 거고 이번엔 뭐 필요한 거 사러 가는 거지. 뭐 이것저것. 사케도 살 수 있고,0
너 그때 무슨 일 있어서 못 온다 하지 않았어?,0
나도 요즘 고민 돼. 맨날 내가 그걸 다 분리할래니까 짜증나더라구.,0
형이 늦게 와가지고 그 범블비 앞에 일 분 아직도 못 봤다.,0
아 무슨 소리야 재료 콘크리트의 뭐 재료 성분비를 다르게 하면 단단함이 달라지고 뭐 이런 거잖아. 난 아직 안 배웠어 난 재수강 하나를 안 들었거든.,0
어. 약간 썸 같은 거 많이 탄다고 하고 그리고 롯데월드 이런 데는 일단 합숙하잖아. 그러다 보니까 이제 아예 막,0
음 음,0
음 그 와규도 있었다면서?,0
나도 대학원 가면 엄마가 왕십리 방 하나 얻어준다고 했는데,0
그 사십 분 라면 먹어 주구 만 오천 원인가 받고 뭐 이런 거?,0
거기 파일에 있는 대로 따라가면은,0
난 방학 때마다 그랬는데.,0
올해 왔었나?,0
그럼 한 두 달 가려나?,0
경영학과나 상경계열 이제 전공이 없으면은 애초에 서류 탈락하는 사람들 되게 많고 또 따로 내가 막 그쪽으로 활동을 한 거도 아니고 그래서 사실 나 요새는 좀 시민 단체 쪽 생각하고 있거든. 갑자기,0
그 뭐지? 단백질 보충제 말고 회복제 있잖아.,0
아니 아니. 색만 비슷한 게 있는 거지. 얼마 전에 엄마랑 이제 타임스퀘어에 갔는데 엄마가,0
그래도 난 그런 게 너무 부러운 거야 나도 나는 왜냐면,0
어. 난 직접 내려 먹어.,0
아니 원래.,0
요즘엔 되게 못 해졌지. 으 자리를 어떻게 잡아야 할지 모르겠어.,0
어제 누가 나한테 자기 일본 여행 갔다 육십만 원 소매치기당했다고 했는데.,0
근데 보통 세브란스 병원 있는데 의대가 같이 있잖아.,0
뭐 만 만 저녁에 만났어? 만나자 마자 그냥 바로 술집에 간 거야?,0
내가 전도자 누나랑 같이 간다고 그렇게 얘기하면 부장님도 이해해주실 거야.,0
노력해 보자고.,0
그러고 나서 그 베이징이랑 상하이 하늘을 딱 봤더니 진짜 푸릏고 그런 거야. 요즘 사진 봤더니. 내가 화가 나니 안 나니.,0
그럼 너무 소름 돋을 거 같은데.,0
아우 야 아니야,0
그럼 반대로 재우는 그 애들이 어떤 애들인지 충분히 알고 있었을 텐데.,0
운이 좋았지. 더 아 야 나 그때 국어 잘 본 줄 알았는데 칠 떠서 깜짝 놀랬잖아. 어 나 풀었는데. 나 진짜 딱 두 등급 떨어졌어 나 그때.,0
근데 군대 갔다 와서 살아보니까 한국도 괜찮은 거 같애 굳이 독일까지 가서 할 필요 없을 거 같기도 하고.,0
어 그걸 하,0
안 보긴 했는데.,0
오 대 오로 그런 구역별로 정해진 데 가서 정해진,0
난 홈 버튼이 좋아서,0
이마트나 그런 데 없어갖고.,0
안경은 써야지.,0
아 그래두 그 정도 했으면 에임이라도 뭐 맞춰지는 그게 있는데,0
빛 번짐 심하잖아.,0
좋아했잖아.,0
아 나 내가 논문을 안 써 봐가지고 잘 모 그게 본인 논문에 대한 다 욕심인 거 같애.,0
수완이 형 확실히 들어온대?,0
음 나중에 키우면 나도 초대해줘. 가서 강아지 구경하게.,0
어 그래? 난 별로 아니 나는 그냥 아씨 얘들 또 왔네. 이 정도 어 음,0
어. 안 먹어.,0
아 맞다. 수범이랑 만났을 때,0
그렇다고 뭐 그러던데 작년에,0
하프는 언제야? 몇 월이야?,0
이 여자 진짜 특이하더라.,0
그냥 그 공간 연습실 공간 자체가 어쨌든 여러분이 운동하는데니까,0
아 근데 잘못하는 건 아닌데,0
아 엄마가 혼내진 않은데 되게 나이 쫌 있으신 분 있잖아 그런 분들은 되게 미신을 많이 믿드라고.,0
아 그래?,0
근데 나는.,0
결국은 이제 그런 호 홍보 그리고 이제,0
그래 엄청 커.,0
파주 거기에 있대.,0
또 오빠가? 아 속상해.,0
영양제는 많이 먹어?,0
그만큼 편해서 좀 싸우기도 잘 싸우는 거 같애. 근데 막 그 싸우는 게 집에 가면은 리모콘 가지고 싸우고 막 TV 서로 볼라고 싸우고 이런 정도? 근데 우리 아빠가 너무 성격이 까다롭다 그래야 되나? 까다롭고 엄청 꼼꼼한 성격이다? 그래서 사람을 피곤하게 해. 근데 여기서 아빠 흉을 봐도 되는 건가?,0
보통은 커피 유명한 데는 원두를 커피 안 유명한 데도 일단 체인점도 다 원두를 팔거든. 그니까 그리고 약간 개인 카페들도 자기네들이 쓰고 있는 원두 파는 걸로 알고 있어 나는 원하면.,0
이거 알아요? 이러면서 막 이걸 표현할려고 했어요 이러면은 아 그게 뭔데요? 막 이러면서 막 어 이거 이 약간 차 창의력이 어쩌고 이러면 그게 왜 창의성이 있는데요? 막 이러면서 막 진짜 세게 물어봐. 그래서 너무 떨어가지고 대답 어버버버버버버버 하다가 망해서,0
근데 어쨌든 많이 해.,0
그거 학점이,0
요새는 담배도 안 하니까 그런 데서.,0
번호 좀 있어요. 막 이래.,0
음 음 나는 걔랑 마주쳐도 이 인사도 안 해 원래 나 원래 인사도 안 하는데,0
니 성 아니 니 성격이 어떠길래 갑자기 니 성격 얘기를 꺼내는 거야?,0
근데도 부대표가 걸고넘어지는 거야.,0
근데 거기서 먹었는데 나는 솔직히 좀 실망했어. 어. 형은 뭐 비슷했다고 말하지만 나는 어.,0
그런 걸 수도 있어. 나도 그렇게 생각해,0
한 두 판 정도? 어 못하겠더라고.,0
어 정 정 때문에 하는 거야? 재밌어서 하는 게 아니라?,0
좀 낮아 우리보다. 어 근데 나보다 학점은 잘 받았어.,0
아 나 원래 에스유브이 쪽 생각을 했었었는데 근데 요즘에 말리부 보니까 디게 이쁘게 나왔더라.,0
아 그 그 편입 준비하는 누나?,0
아니야. 근데 그 정도면은 괜찮지.,0
아이 드라마 때문이 아니었어. 그 관심을 가진 게,0
굉장히 마음에 안 들어 하는 거 같은 말투지만.,0
아 그래요? 현준.,0
안 하면은 그럼 뭐해? 사진이 없잖아.,0
아니 제부가 스물 다섯 살. 그치,0
나 아이디가 내 아이디가 아니라 가지고 못함. 아니 친구랑 같이 들은 건 아닌데 아이디를 샀어.,0
거의 다했는데 거의 다 했어. 그래서,0
아 너 언제라 그랬냐.,0
뭐 인스타에 올라오는 거 보니까 엄청 잘 먹고 다니던데? 불닭 볶음에 떡볶이에따가 짜파게티에따 김치 먹고 그리고 내가 제일 충격적이었던 게 거기서 뭐 아 뭐였더라?,0
되게 좋아해. 우리 엄마 좋은 사람이라니까?,0
아버지 완전 히피. 너 그 전에 그거 못 들었지. 나 하늘이랑 전에 만났을 때 쫌 됐는데 왜 잠실에서 너 불렀을 때 피곤해서 안 나온 날 있잖아. 회사 그만두기 전에.,0
우셨대?,0
아이 근데 사줘야지. 인간적으로,0
난 슬랙스랑 가방이랑,0
아 그 서울 병원 다닐 때? 시립?,0
누가 이거 사 프로로 힘들다 삼 프로도 힘들다 이켔대. 근데 첫 방 딱 나가고 그 배우가 야 이거 쫌 조짐이 이상하다. 어? 잘 될 거 같다 그니까,0
진짜로 그런데 보통 이제 그럼 절제를 하잖아. 근데 나는 걍 가는 게 너무 재밌어서 절제로 안 하고 했어.,0
근데 공대도 케이스 바이 케이스거든. 학점 높은 사람은 잘 가고,0
나이가 얼마더라? 삼십 대 후반이야.,0
그 내 돈 주고 살 수 있어 이만 원 삼만 원이니까. 데 내 돈 주고 사기엔 뭔가 그런 거를 사 어 그거를 근데 거기에는 트리가 딱,0
내아 맨날 져 주잖아.,0
기 열차 같은 거는 많이 이어지게 됐거든,0
있어.,0
최종 마감일이 있어?,0
스테이크 어디 어디.,0
솔직히 좀 만나기는 좀 힘들더라구요 그거 끝나고 거의 일 년 이년 이년 정도까지는 계속 이제 정기적으로 모이고 막 스키 스키장도 가고 리프팅 레프팅인가 그것도 인제 하러 가고.,0
아 수학이 사야.,0
어,0
어자비 걔네도 먹고 싶은 걸 얘기한 건 있었으니까 그걱 그런 거 몇 개 찾아다가 하면 뭐 될 거 같은데?,0
어 약간 걱정 많이 했는데 생각보다 반응이 좋아서 다행이야. 어.,0
아이 동남아 가야. 동남아 치안은 괜찮아?,0
근데 어찌 됐던 간에 이런 말이 여러 명한테 나온다는 거는,0
너무 귀여워서 나 진짜 모든 애들한테 다 자랑했어. 너무 귀여워 갖고.,0
아 너가 공강 만들었나?,0
응.,0
아 맞아 맞아. 나도 그래 나도 그래. 어.,0
아 아 근데 다은이도 자꾸 머리 짜르고 싶다고,0
그 이번에도 가서 그런 일을.,0
아 그래서 영인이가 오 어제 그 얘기를 했구나 계속 그 뭐지 이름 그 스카이 그거 그 얘기 하고 있었구나.,0
이까 그 거기서 좀 차이가 있지 않을까 해서 하는 거야.,0
그서 요새는 옛날에는 되게 많이 걸었었는데 걷는 거 되게 좋아해 가지고 그서 막 두 시간 동안 밖에 나가서 걷고 이랬다? 운동 대신에?,0
그니까.,0
나는 그래도 뭔가 그런 몸 자체가 약한 건 아니단 말이야. 내장 자체가 약한 건 아니라고 음 나는 그냥 생활습관이 그냥 구리기 때문에,0
반사다?,0
쪼끔 더 가격도 저렴해진 거 같더라고. 어. 그래가지고 쩌번 모르겠어. 다 다 다른 사람들하고 다 같이 다섯 명이서 먹었는데 생각보다 그르케 많이 안 나와서 되게 쫌 놀랬어.,0
주제를 정하자고?,0
그니까 기주가 이쪽 하고 그니깐은 관계를 끊고 싶어 하는 것 같다? 나 같아도 기주 주 내가 관뒀으면은,0
너는 언제 내려가?,0
솔직히 쫌 사이다였다 인정?,0
그 사람 강서고 나왔어.,0
이제 이제 동원 가야지.,0
어. 근데 보면은 유투브는 거의 뭐 제대로 된 정보는 얼마 없고 개인 주관적인 의 의견이 상당히 많이 들어간단 말이에요. KBS나 이런 뉴스는 이랑 객관적으로 방송을 하잖아 그니까 이게 사고가 편향적이 될 수 있지. 응.,0
맞어 맞어 맞어 맞어.,0
그러면 나는 왼쪽에 줄 거야.,0
그 초 초면이니까 안녕하세요. 하다가 이제 얘가 우유 채우던 갑자기 그냥 딱 두고 저 이제 퇴근해볼게요. 갈 가는 거야.,0
뭐 하고 사나?,0
뭐 드셨대?,0
거기 가서?,0
모하는데?,0
나는 개인적으로 사워 좋아해. 사워 소스 있던데? 서브웨이?,0
그런가? 나 응.,0
교권이 바닥이야? 오 마이 갓.,0
그러다 보니까 중국어를 열심히 했는데 아 확실히 어렵더라고.,0
뭐지? 메이크업 픽서라고 알지? 맞 피부하고 뿌려주는 거 그거 요즘 요즘 들어서 쓰고 있는데 솔직히 잘 모르겠거든? 막 뿌리고 할 때는 이게 고정되는 거라는 느낌이 하나도 안 드는데 진짜 쪼끔 더 오래가는 거 같애.,0
아 여덟 곡 커 그렇게 이어서 하면 대박이겠다 그리고 다음으론 또 뭐해? 리조트 다음.,0
어 아 아 나이 먹어서 그냥 몸이 힘든가보다,0
아니 별로. 특별한 건 없었고 나는 다음 주에 일을 우리 팀 사람들이 여행을 가 보홀로. 어 보 필리핀.,0
근데 너 이거 지금은 고데기를 하는 거야 아니면 머리를 이케 에 땋고 있는 거야?,0
솔직히 뭐 너가 만나기 전에,0
그러면 일 월 중에 한 번 가자.,0
나는 하겠다고 의사 표현을 한 적이 없어서 내 이름이 당연히 없었는데 거기에 그 글이 올라오기 전에 나한테 미리 얘기를 개인 톡으로 와줬으면 나는 되게 기분이 상하진 않았을 텐데 그냥 괜히 기분이 상한 거야. 근데 그게 혹시 내가 이상한 건가 싶어서.,0
버디요? 아 인까 그런 거 말고 뭔가 그냥 내가 하고 싶었던 거 있잖아 브이로그라던지 이런 거 스타트?,0
사람 인식이 쭉 먹어야 된다는 인식이 있대. 그거를 끊으면 갑자기 끊으면 확 올라간다고 그러면서 나보로 먼저 약 먹을 생각을 하지 말고 좀 잡아보고 먹으라고 해서 나중에 한번 가보려고 가보긴 가봐야 하는데.,0
이제 너무 스트레스가 심한데 인제 유럽 같이 가기로 했었던 것도 취소되고 아 무기한 연장되고 그러니까,0
근데 그것도,0
그거 책 원작자랑 영화랑 같은 사람인가?,0
그니까 내가 그때 밭다리 걸라 했다.,0
학교마다 또 그 과마다 분위기가 다르긴 하지.,0
근데 언니 충분히 잘 했잖아. 삼 점 육이면 완전 잘한 거 아니야?,0
너 밖에 모름.,0
진짜 친구 입장인 내가 봤을 때는 별로 둘 다 비전도 없고 계획도 없는데 그냥 가면 된다 라는 심보로 가는 거만 준비하는?,0
그런 것만 구분해서 잘 써주고 특히 일본 같은 경우는 예의를 중요시 생각하는 나라잖아. 그래서 그 존칭이라던가 상대방은 높여주고 나는 낮춰서 말하는 그런 게 있대. 그서 그냥 그런 거 그런 거 되게 중요하게 생각한다고 해서 그런 거 쫌 잘 알고 하면은. 근데 일본어는 진짜 다른 언어에 비해서 쉽게 배울 수 있고 접할 수 있는 거 같애서 좋긴 한 거 같애.,0
아 차라리.,0
한 니네 한 여덟 명인가 마 이렇게 아홉 명인가 마 이렇게 같이 다녔어.,0
치기. 아 그래? 달력 접어 가지고 딱지 치기 했다 했다는 거야?,0
너 자전거 혼자 탔어?,0
다시 또 가두고?,0
아 그치 그건 그래 집에 있으면 돈 안 써.,0
거기 더 높나?,0
아 그 책이 지루해서?,0
한국에 대해서 쫌 옹호하는 애들이 쫌 많더라고 뭐 동영상 올렸는데,0
나는 사무직을 해보고 싶어.,0
아무튼 뺀 다음에 그 가도 되잖아.,0
어. 그치.,0
b 그러게 바로 연결했으면 너 진짜,0
아니 나도 내가 아니 나도 그게 직업이었으면 그렇게 했지.,0
아버지는 짐 빨리 결혼했음 좋겠어서 조 그러시구나?,0
나? 한 십 년 십 년 된 거 같애.,0
안 하는 게 낫지.,0
그 바늘 막 일회용 바늘 안 사용하고 하면 돌려쓰고 하면은 피로 감염되니까.,0
아 어제 약 받았으니까 안 아프겠지,0
맞어. 나도 요즘 춥기는 한데 그래도 공기 자체가 습하지도 않고 뭐 나름 시원한 느낌이 있으니까,0
어. 주공 아파트 맞은편에 막 상가들 있잖아.,0
멀리 가고 싶긴 한데 그래도 집을 짓고 나서도 내가 일을 하지 않을까?,0
그랬구나,0
어 얼마 전에 초밥 먹는 꿈을 꾸 꿨던 거 같애.,0
근데 티가 나?,0
음식 만들고 그런 거는 이제 큰엄마랑 짝은 엄마가 다 도와주셔. 가끔씩 이제 우리 형이랑 나랑 누나들이 쫌 음식 같은 거 만드는 것만 해주고 제사상 차릴 때는,0
그 어릴 때 완전 애기 때부터 봤는데 지금 저보다 커요. 거의 백 팔십 되 가지고.,0
왜? 그래서 가봤더니 할머니 바닥에 쓰러져 계시고 의식은 있는데 말은 못 하고.,0
근데 만약 공대를 나왔으면은 그냥 바로 경제학 했겠지.,0
용어들 하나도 기억 안 난다. 그거 막 계속 뭐 해야 돼.,0
그냥 약간 사회성이 떨어지는 거지.,0
아니 근데 난 아 내가 약간 어 기억력이 안 좋긴 하지.,0
선생님 전용 매가 있었거든? 겁나 아파. 그거 갖다 한 열 대씩 맞고 나. 나도 맞았어.,0
근데 그것도 모르는 게.,0
근데 그런 거 보통 이십 일 번이나 막 삼십 번 이런 쪽에서 많이 나오지.,0
아 둘 다 웃기다고?,0
말하는 것도 되게 착한 거 같고 괜찮았어. 나이도,0
여쭤봐 얼마냐고,0
지금 다 접었어. 이제 다 회 저 회사원 되시고 막 그러니까 바쁘셔서 접속을 못 하신대.,0
아 뭐 요리 안주도 못 하고 뭐 못하는데 오픈을 시켜 논다는 거야?,0
물론 그랬겠지 응 그러면,0
야채 많잖아. 야채.,0
나 백인데.,0
그래 어 너 너.,0
그치. 그때.,0
한 턱 쫌 위까지? 아예 약간 숏컷 비슷하게 짤랐는데 진짜 편해보이더라고. 머리 진짜 삼 분만에 감는다고.,0
나 그때 휴가 나와서 얘들이랑 했는데 어,0
아 그래? 뭐가 뭐가 깨진 거였는데?,0
요즘엔 또 모기 또 안 보이고 어차피 또 높아졌으니까 층수가.,0
월 화 이럴 때만 알바해. 월 화 수 이렇게,0
워낙 아이린이랑 어. 응.,0
우 울고 싶,0
아 오 분 남았는데 짤막한 거 없나? 승 그 뭐지 아 아이씨 뭐.,0
연기를 잘해서 그런 건진 모르겠는데 되게,0
또 어떤 사람들은 아 그래도 부모덕에 의사까지 됐으면서 그렇게 말을 하냐 그러더라고,0
아아 부럽다.,0
그거 먹잖아 먹는데 단점이 있어. 그게 씹어먹는 캔디처럼 씹어먹는 거잖아 그 그 수분이랑 콜라겐이 근데 이에 계속 끼는 거야 어금니에.,0
아유 근데 한순간이드라고.,0
그치 그치. 다섯 시면 없지 않나? 오늘 주말이지? 어 주말이구나 그럼 또 모르겠는데?,0
하 뭔가 아쉽다.,0
두 달이면은 충분히 썸 타고 사귈 시간인데?,0
뭘 먹을지 뭐 메뉴는 생각해 봤어?,0
아 이름이 요샌 원래도 기억 못 했었는데 더 기억 못 하는 거 같애.,0
다행이네.,0
지차 진짜 안 어울린다.,0
까 뒷산도 그 뛰어다니는 그런 건 아닌 거 같고 까 산이 좀 우거지고 이게 뭐지 숲들이 어 되게 많고 그리고 뭐 그렇게 뭐 애들이랑 놀러 간 적은 많이 없던 거 같애.,0
그니까 그게 약간 이 거기가 이 차거든?,0
그러고 그냥 니가 그 메일 체크 용이랑 그 항 크롬에는 항상 로그인할 수 있잖아. 그거 켜 노면 돼지. 그걸로 로그인해 노면 되지.,0
스카이캐슬 진짜 꼭 다시 계속 봐 했음 좋겠는데 곧 끝난대가 조금 아쉽긴 한데,0
진짜 솔직히 진짜 돈 아까웠어. 너무 재미없어. 그냥,0
간호사보단 의사 이런 것도 있잖아,0
진천까지?,0
비싸진 않네.,0
어짜피 근데 그거 여기 서울 오니까 타지도 않는 건데 괜히 거따 돈 쓴 거 너무 돈 아깝더라고.,0
또 쟤 걔네 친한 애들한테 말해가지고 이렇게 퍼졌나 봐. 그래서 나도 들은 건데 그래 그래 그랬다 그러더라고.,0
그래서 할려면 하는데 뭐,0
구서원을,0
내가 먼저 그렇겄냐.,0
그것 때문에라도 약간 저녁에는,0
아니 백화점. 아니 뭐 그냥 약간 쇼핑몰 같은 거 같은 그냥 가벼운 밥 팔고 뭐 올리브 빵 같은 거 들어가 있고. 그런 영 플라자 같은.,0
걔가 살 집을 니가 알아?,0
뭐 할 자신이 있겠느냐 물었습니다?,0
거기는 진짜 여러 개로 싸우잖아.,0
내일모레랑 토요일,0
당연하지. 세 번도 돌려.,0
응. 알바를 그래서 다시 구해야 돼 나는. 삼 월달부터 다시 좀 할 생각이야.,0
그런 부분을 너가 좀 잘하는 거 같아. 나보다는,0
밴드? 없어.,0
왜 가? 왜 내려가?,0
그냥 멍때리고 있었어?,0
뭐 부 뭐 순서대로 하자.,0
야 나는 궁금한 게 있는데 너 는 아버지랑 하는 일이 뭐야? 그게?,0
왜? 삼성 핸드폰이 좋아? 쫌 장점 알려주면 안 될까.,0
아 그게 이 모자야?,0
그럼 너는 크리스마스에 해돋이 같은 거 보러 갈 생각이야?,0
중학교 때 두 번 정도 가본 거 같은데,0
조선어학회에서 사전 만드는 거. 근데 사람들 사람들 두 명 죽었어.,0
엄마 무슨 게임 하는데?,0
근데 그거 별로 그냥 술집에서 마시는 게 짱이야.,0
근데 일반인이라고 하기에는 스펙이 너무 연예인이야.,0
석태형은 또 누구야? 알게 모르게 겹치는 사람이 되게 많네?,0
생각을 안 하는 거지. 아 우리 홍대 왔구나 생각 해보니까 우리 그때 그,0
아 진짜?,0
걔는 좀 멀리 봐. 이까 한국에서 일자리를 얻기 위해서 한국에 살기 위해서 지금 한국어를 한국어학과를 전공을 하고 한국어를 배우고 있는 중인데.,0
응 그 두드러기는 빠졌어. 그러고 단백질을 과다라 해서 내가 그러니까 살이 빠질 수밖에 없어. 그분대로 하 말하면 살이 빠질 수밖에 없어. 그러고 다 살 빼서 오지. 오늘? 아 나 그 집 싫은데. 나 콩나물국밥 그런 거 근데 먹을 만한 게 없어. 오류동 가면은 먹을 게 없어.,0
그거 비트 되게 좋아.,0
아 그 옛날.,0
막 아니 가르쳐 줘야 되고 아니 걔랑 언제 헤어져?,0
몰라. 아무 생각도 없어요.,0
어 내가 보기에는 내 자세한 건 모르는데 일단 그 사람이 사진을 갖고 있잖아. 그리고 우리가 경력 작품 이런 거를 보내 주면 어 어 만들어서 보내 주는 거는 잘 모르겠는데 언니 말 들어보니까 만들어서 보내 주는 거 같기도 하고 그건 한 번 다시 얘기를 해 봐야 돼.,0
아니야 난 나는 제과 쪽이고 간장으로 할 한 요리가 이제까지 나는 간장 계란 밥이랑 그리고 불고기밖에 없어.,0
나도 작년에 그거 했었지. 팀 과지 뭐로 하냐?,0
그 세주 이 스텍 쌓이는데 따른 챔피언 평타도 그거 추가로 들어가나? 그거 채워지는 데 질 채워지는 거에?,0
진짜?,0
술 안 마시면 돼.,0
박 나는 그런 벌레를 처음 봤어. 바퀴벌레처럼 생겼는데,0
네 그렇구나 에 엄청 무서울 거 같은데? 어 진짜 무서울 거 같애요. 그 친척오빠가 호주에서 그거 하고 이케 영상을 찍어서 보여줬는데 진짜 무 자기 엄청 무서웠다고,0
니 그 개 맛없는 표정 지었잖아. 그래 근데 내가 그 니 페북에 태그 했었던 거. 너가 엥? 광곤데 이랬잖아. 그게 일 대 일 비율로 섞으란 내 얘기였었어,0
내 딱 전국 티켓 받는 게 일등인데,0
충분히 괜찮은데. 뭐,0
어디로 시켜 아,0
얼마나 이렇게 했더니 반년에서 일 년이라 했나 반년이라 했나 그러는 거야.,0
너는 그럴 때 어떻게 하는데?,0
그런 느낌 아니야? 신과 함께!,0
뭐야. 성당이랑 똑같네.,0
나 스무 살 한 것도 없는데 지나가네.,0
진짜 해야 돼. 운동,0
어 우리는 주로 건축 사무소 우리 교수님들이 보통 대학교 전공 교수도 하고 동시에 사무소도 따로 하나씩 다니고 계시거든. 자기가 그 사무소장이거나,0
뭐 그렇겠지. 난 너가 일단 추천을 해준 거를 더 알아보고 그걸로 만약 된다면 하고 싶다.,0
아 기숙사비 부모님이 내주신대? 그럼 어떻게 내게?,0
취지는 좋아. 의미는 좋아. 근데,0
아니아니아니 그 쇼핑을 할려면 인제 주렁주렁 갔다가 인제 장 볼래면 딴 데로 또 옮겨야 되니까 이마트를 간다던지 트레이더스를 간다던지 맞아요 괜찮다 응 아 에에.,0
워킹 홀리데 워킹 홀리데이는 좀 무서운 거 같애.,0
없어. 니껄로 찍을까?,0
아니면은,0
학교 가서,0
그럼 장학금 과제 열심히 공부하면 장학금을 주시겠지.,0
그게 쫌 알아보면 되게 신기한 게 많아 그쪽이,0
나 같은 경우에는 맨날 국가장학금을 받았었어. 지금까지 계속. 한 번 국가장학금 못 받았던 거는 일 학년 때 국가장학금이라는 게 있는지도 모르고 국가장학금 신청했으면은 될 뻔했는데 신입생 때 국가장학금이라는 게 있는지도 모르고 신청을 못 했었거든? 근데 학교마다 장학금 제도가 많이 달라가지고. 우리 학교 같은 경우에,0
전기장판만 키고 잤어야 됐는데 얼굴이랑 발이랑 너무 시린 거야.,0
야 너 다들 마취 크림 바르고 해. 너가 너도 마취 크림 바르고 했잖아.,0
셜록?,0
그렇게 처음에 너 말대로 인턴으로 시작해서 사 년 차 오 년 차가 되더라도 선배들은 그대로 있으니까 정말 인정받기가 되게 힘들대. 그래서 그거를 버텨 내는 게 가 일이라고 하더라고.,0
근데 그럴 수밖에 없는 게 이제 운동 안 하고 공부만 하다 보면은 저절로 쪄. 찔 수밖에 없어.,0
그래서 아 왔는데 그서 학원을 가 이제 새로 다녔잖아? 나 원래 수원에서만 학원 다녔는데 이제 평 아이 뭐 거기서 떠나가지고 이제,0
불따 하잖아 요즘에 다,0
추울 때 갔는데 눈은 눈은 안 내렸는데 추웠단 말이야?,0
뭐지?,0
너가 원래 술 마실 때는 괜찮은데 이제 다음 날 되고 숙취가 그게 밀려오는 게 큰 거야?,0
따른 집엔 없다는데?,0
그치. 그것도. 아 일단 길을 잘못 들었어요. 함정이었. 아이 뭐 그건 인정합시다. 뭐 원래 월미도 갈려고 하다가 저 멀리 삼천포로 갔던 거니까.,0
준비를 할 수 있겠지만 준비한다고 다 그거를,0
그래서 뭐 비행기값 한 삼십만 원 나오고.,0
절대 안 놀 거 같은데?,0
그다음 그다음 주에 했나?,0
근데 걔가 안 먹는다 그 파쵸 잘 된다니까 뭐 난 아무 잘못이,0
어 그렇게 많이 먹고서 하루 종일. 엄청나게 많이 먹은 거 같은데.,0
일 년이 삼백 일이라 잡으면 삼 일에 한 권씩 읽으면 돼 그치.,0
거 엄청 빡센 데가 있어. 막 이 공 이 이런 데 있거든? 근데 그런데 가면은,0
아 연주?,0
나도 약간 그런 상태야. 지금.,0
어 셀카 겁나 찍고 아 그리고,0
그런가? 어떤 거?,0
그러면은 거기서 거기 뭐 뭐 있지? 종묘랑,0
그리 뷰러가 안 먹으면은 하기가 싫어. 그 뒤에 뷰러가 안 먹으면,0
포토 북. 여행 갈 때마다 갔다 오면 만들고 뭐 기념일이 되면 만들고 뭐 이런 요즘에 문화가 바뀐 거 같애. 카메라도 다 뭐 DSLR 뭐 디지털카메라 이런 거니까,0
원래 단톡방이란 게 처음에만 좀 그렇고 좀 일적인 거 아니면 좀 기냥 그렇잖아.,0
더 수중에 생기면은 그렇게 되는 거 같애.,0
생활적인 부분들이 와 저기 뭐 야기했기 때문에 우리가 지금 와닿았고 공감할 수 있었던 같더라고.,0
일본 어디?,0
아우터 탑 인제 이렇게 우리 우리 카테고리 있는 걸로 나눠서,0
음 되게 안 좋대.,0
그래 갖고 쫌 싸우고,0
몰라. 근데 뭐 인터넷으로 사는 거기는 실을 사면 알려주잖아. 뜨개질하는 거를.,0
그니까.,0
어. 아 그렇게까지 되지는 않을 거 같은데?,0
응. 나쁘지 않아.,0
